ENTREZID	SYMBOL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	newPadj
230828	Il22ra1	460.4828521	-3.044611987	0.215427858	-14.13286107	2.38E-45	7.61E-43	4.23E-41
66371	Chmp4c	3460.717854	-1.822396756	0.131239049	-13.8860863	7.69E-44	2.40E-41	1.37E-39
56349	Net1	7693.218046	-1.846954888	0.133203997	-13.86561162	1.02E-43	3.13E-41	1.82E-39
74392	Specc1l	2706.801082	-2.393326369	0.172930413	-13.83982332	1.47E-43	4.38E-41	2.60E-39
73608	Marveld3	633.0817017	-2.244650702	0.162353066	-13.82573641	1.78E-43	5.21E-41	3.17E-39
13867	Erbb3	4566.524548	-2.187315947	0.158575566	-13.79352449	2.79E-43	7.98E-41	4.95E-39
67379	Dedd2	427.9211846	-2.765590459	0.20076002	-13.77560361	3.57E-43	1.00E-40	6.34E-39
192113	Atp12a	12292.01298	-4.365623999	0.3171321	-13.765948	4.08E-43	1.12E-40	7.25E-39
72303	Cyp2c65	1641.07143	-5.794071866	0.421276828	-13.75359737	4.85E-43	1.31E-40	8.60E-39
12452	Ccng2	1813.805247	-3.114244365	0.227533432	-13.68697488	1.21E-42	3.21E-40	2.16E-38
20779	Src	1299.920195	-1.771765371	0.12995168	-13.63403203	2.51E-42	6.52E-40	4.46E-38
66822	Fbxo25	748.4369409	-2.821507422	0.208901765	-13.50638381	1.43E-41	3.65E-39	2.54E-37
22321	Vars	1270.351699	3.078840191	0.228152078	13.49468398	1.68E-41	4.20E-39	2.98E-37
67038	Ly6m	673.2833196	-6.307365033	0.467811067	-13.48271873	1.98E-41	4.85E-39	3.51E-37
83431	Ndel1	1119.159998	-2.795939779	0.20813797	-13.43310774	3.87E-41	9.33E-39	6.86E-37
66616	Snx9	1660.690727	-1.418577514	0.105701852	-13.42055501	4.58E-41	1.09E-38	8.13E-37
16529	Kcnk5	291.3282358	-3.384289305	0.253016309	-13.37577536	8.38E-41	1.95E-38	1.49E-36
11430	Acox1	6891.837408	-2.840548505	0.212667123	-13.35678248	1.08E-40	2.48E-38	1.92E-36
17187	Max	1391.542549	-2.977471538	0.224002939	-13.29210924	2.57E-40	5.74E-38	4.56E-36
69865	A1cf	456.4105649	-3.769311218	0.283585225	-13.29163468	2.59E-40	5.74E-38	4.59E-36
66878	Riok3	2865.660281	-1.95243466	0.146924395	-13.28870305	2.69E-40	5.87E-38	4.78E-36
54324	Arhgef5	4880.303877	-1.786021762	0.135574404	-13.17373858	1.24E-39	2.67E-37	2.20E-35
57258	Xpo4	625.5325918	2.501332873	0.190055313	13.16107841	1.47E-39	3.11E-37	2.61E-35
78618	Acap2	4842.026904	-2.458546383	0.187001724	-13.14718568	1.77E-39	3.68E-37	3.13E-35
71955	Ist1	1765.527603	-1.970285909	0.151198913	-13.03108513	8.14E-39	1.67E-36	1.44E-34
16969	Zbtb7a	4347.926511	-1.664163333	0.128083142	-12.99283656	1.34E-38	2.72E-36	2.38E-34
70097	Sash1	1591.003269	-2.14124342	0.165179715	-12.96311365	1.98E-38	3.94E-36	3.51E-34
22349	Vil1	7502.378615	-2.496376855	0.192864306	-12.94369553	2.55E-38	5.01E-36	4.52E-34
234344	Naf1	708.1392866	2.862869307	0.221588006	12.91978461	3.48E-38	6.74E-36	6.17E-34
76768	Alpi	796.7011946	-8.216387875	0.638039187	-12.87755995	6.02E-38	1.15E-35	1.07E-33
217837	Itpk1	1659.758661	-2.970183181	0.230694632	-12.87495576	6.23E-38	1.17E-35	1.10E-33
98845	Eps8l2	3531.951248	-2.895000072	0.225506796	-12.8377509	1.01E-37	1.87E-35	1.79E-33
72040	Cdhr5	5470.077993	-3.84965797	0.300605438	-12.80634838	1.51E-37	2.77E-35	2.68E-33
70178	Abhd17c	2658.428625	-1.924698058	0.150306867	-12.80512393	1.53E-37	2.78E-35	2.72E-33
66894	Wwp2	1105.457398	-2.872136781	0.224477217	-12.79478078	1.75E-37	3.13E-35	3.11E-33
19885	Rorc	845.7060773	-2.850467385	0.223817047	-12.73570274	3.74E-37	6.60E-35	6.64E-33
329416	Nostrin	1413.993081	-3.223697544	0.253360297	-12.72376764	4.36E-37	7.57E-35	7.73E-33
170835	Inpp5j	469.3363013	-3.038548243	0.2388235	-12.72298681	4.41E-37	7.57E-35	7.81E-33
16780	Lamb3	4442.394011	-2.427703668	0.190826244	-12.72206388	4.46E-37	7.57E-35	7.90E-33
102857	Slc6a8	2291.111414	-4.667741857	0.368327309	-12.67280959	8.37E-37	1.40E-34	1.48E-32
12261	C1qbp	920.7194518	2.775266734	0.219081818	12.66771821	8.93E-37	1.48E-34	1.58E-32
71960	Myh14	8543.453239	-2.936052013	0.232097676	-12.65007073	1.12E-36	1.83E-34	1.98E-32
69718	Ipmk	3672.590979	-2.429258113	0.192150353	-12.64248581	1.23E-36	1.99E-34	2.18E-32
16796	Lasp1	8599.286774	-1.988913321	0.157630896	-12.61753485	1.69E-36	2.70E-34	2.99E-32
107515	Lgr4	2823.97856	-1.623730946	0.128962682	-12.59070396	2.38E-36	3.75E-34	4.21E-32
11752	Anxa8	1373.77894	-5.253817358	0.419337774	-12.52884353	5.19E-36	8.03E-34	9.20E-32
56501	Elf4	1134.973046	-1.871336558	0.149364112	-12.52868936	5.20E-36	8.03E-34	9.21E-32
225027	Srsf7	1320.133598	1.991997715	0.15907497	12.52238307	5.63E-36	8.60E-34	9.98E-32
66953	Cdca7	662.7946641	4.309005007	0.344304249	12.51510843	6.17E-36	9.32E-34	1.09E-31
19334	Rab22a	1108.270841	-1.631340282	0.131245506	-12.42968488	1.80E-35	2.69E-33	3.19E-31
73674	Wdr75	459.1424329	2.809242516	0.226751941	12.3890561	3.00E-35	4.43E-33	5.30E-31
56338	Txnip	10426.99859	-2.645828318	0.213793689	-12.37561468	3.54E-35	5.18E-33	6.27E-31
66214	Rgcc	359.1447656	5.716345085	0.464365875	12.3100025	8.00E-35	1.16E-32	1.42E-30
15040	H2-T23	1359.37898	-2.504703723	0.204790837	-12.23054583	2.13E-34	3.06E-32	3.78E-30
56484	Foxo3	4489.813224	-2.357807078	0.192992425	-12.21709647	2.52E-34	3.57E-32	4.46E-30
545902	Ptprh	1230.349196	-3.668861884	0.301456642	-12.17044634	4.47E-34	6.26E-32	7.91E-30
52428	Rhpn2	1915.390429	-2.330097508	0.191893066	-12.14268734	6.27E-34	8.71E-32	1.11E-29
16201	Ilf3	851.2964972	2.328259937	0.19203508	12.12413868	7.87E-34	1.08E-31	1.39E-29
78829	Tsc22d4	2594.832337	-2.20957005	0.182383232	-12.1149846	8.80E-34	1.20E-31	1.56E-29
74764	Klc4	789.4041317	-2.4806679	0.204918779	-12.10561529	9.86E-34	1.33E-31	1.75E-29
211914	Asap2	1533.112215	-2.614335951	0.216748347	-12.06161888	1.68E-33	2.25E-31	2.98E-29
192678	Rassf3	1123.313239	-1.800590622	0.150024664	-12.00196406	3.47E-33	4.58E-31	6.14E-29
211770	Trib1	1078.86327	-2.315326213	0.192993427	-11.99691745	3.69E-33	4.83E-31	6.53E-29
70572	Ipo5	2845.011041	2.405803938	0.200584589	11.99396197	3.82E-33	4.95E-31	6.76E-29
66809	Krt20	10405.89801	-6.050013809	0.506961072	-11.93388238	7.88E-33	1.01E-30	1.39E-28
12468	Cct7	2860.176255	1.297788671	0.108857415	11.92191333	9.10E-33	1.16E-30	1.61E-28
228576	Mall	879.519931	-3.806616572	0.31946566	-11.91557358	9.82E-33	1.24E-30	1.74E-28
99470	Magi3	3551.206539	-1.828695701	0.153478741	-11.9149772	9.89E-33	1.24E-30	1.75E-28
12226	Btg1	4380.934653	-2.934386778	0.246394571	-11.90929964	1.06E-32	1.31E-30	1.87E-28
80285	Parp9	841.1248491	-1.853197771	0.155686169	-11.90341942	1.14E-32	1.39E-30	2.01E-28
27428	Shroom3	2691.838184	-1.356567599	0.113977576	-11.90205692	1.15E-32	1.40E-30	2.04E-28
64385	Cyp4f14	1677.851848	-6.221348591	0.523754154	-11.87837566	1.53E-32	1.85E-30	2.71E-28
320717	Pptc7	807.9073498	-1.905688002	0.160534685	-11.87088012	1.68E-32	2.00E-30	2.97E-28
94092	Trim16	1738.334672	-2.234774886	0.188413483	-11.8610136	1.89E-32	2.24E-30	3.34E-28
212070	Clrn3	1166.735322	-3.1914017	0.270302394	-11.80678297	3.60E-32	4.23E-30	6.37E-28
12346	Car1	41190.927	-4.228698774	0.359129901	-11.77484458	5.26E-32	6.13E-30	9.30E-28
69878	Snrpf	372.6391877	2.411768917	0.205146134	11.75634591	6.55E-32	7.56E-30	1.16E-27
73389	Hbp1	1351.286655	-1.222321729	0.10420151	-11.73036483	8.91E-32	1.02E-29	1.58E-27
21453	Tcof1	506.1231924	2.875878333	0.24534062	11.72198201	9.83E-32	1.12E-29	1.74E-27
26365	Ceacam1	40290.10107	-2.358110653	0.201269836	-11.71616524	1.05E-31	1.19E-29	1.86E-27
17940	Naip1	4159.489802	-3.255650274	0.278871066	-11.67439248	1.72E-31	1.92E-29	3.05E-27
269951	Idh2	1585.699358	2.42061541	0.207991281	11.63806193	2.64E-31	2.93E-29	4.67E-27
20019	Polr1a	580.5235159	2.58117674	0.221940094	11.63006058	2.90E-31	3.19E-29	5.12E-27
30058	Timm8a1	384.48045	2.26816275	0.195196786	11.61987757	3.27E-31	3.56E-29	5.77E-27
20174	Ruvbl2	375.9133343	2.750185615	0.237119565	11.59830746	4.20E-31	4.55E-29	7.43E-27
16600	Klf4	7714.271713	-3.602027013	0.311927879	-11.54762768	7.59E-31	8.15E-29	1.34E-26
217684	Susd6	2026.60273	-2.389615909	0.207219484	-11.5318109	9.12E-31	9.72E-29	1.61E-26
102371	Myzap	549.8661959	-3.725714628	0.323127755	-11.53015971	9.30E-31	9.83E-29	1.64E-26
98386	Lbr	1133.492079	2.179147819	0.189200382	11.51767133	1.07E-30	1.13E-28	1.90E-26
77744	Bora	205.5564297	3.482201456	0.302353052	11.51700447	1.08E-30	1.13E-28	1.91E-26
72117	Naa50	2080.904644	1.471086222	0.127818376	11.50919193	1.19E-30	1.23E-28	2.10E-26
329384	Ptrh1	187.784472	-2.574187487	0.223801399	-11.50210633	1.29E-30	1.31E-28	2.27E-26
230661	Tesk2	467.7006936	-2.84663315	0.247489491	-11.50203647	1.29E-30	1.31E-28	2.28E-26
625286	Tmem236	1750.787469	-3.502051103	0.305574065	-11.46056391	2.08E-30	2.10E-28	3.68E-26
81497	Btnl5-ps	678.3849453	-3.593723497	0.313733291	-11.45470884	2.23E-30	2.23E-28	3.93E-26
70829	Ccdc93	1500.2613	-2.078076291	0.181482983	-11.45052973	2.34E-30	2.33E-28	4.13E-26
14027	Evpl	751.7380423	-3.54926877	0.309985942	-11.44977334	2.36E-30	2.33E-28	4.16E-26
54357	Epb41l4b	5109.990149	-2.395338442	0.209483441	-11.43450017	2.81E-30	2.76E-28	4.97E-26
243813	Leng9	207.6148498	-3.728205428	0.32617006	-11.4302503	2.95E-30	2.88E-28	5.21E-26
243219	2900026A02Rik	3361.464942	-2.568980282	0.224835101	-11.42606412	3.10E-30	3.00E-28	5.47E-26
216551	Lgalsl	1369.526209	-2.99399825	0.262279899	-11.41527912	3.51E-30	3.37E-28	6.19E-26
17288	Mep1b	1405.045715	-3.948317626	0.34600835	-11.41104724	3.68E-30	3.51E-28	6.50E-26
216810	Tom1l2	865.8609403	-2.240252713	0.196334588	-11.41038233	3.71E-30	3.52E-28	6.55E-26
20363	Selenop	10042.45905	-3.949308765	0.346190254	-11.40791436	3.82E-30	3.59E-28	6.74E-26
53817	Ddx39b	1451.372951	1.569100314	0.137661579	11.39824431	4.27E-30	3.99E-28	7.53E-26
70984	4931406C07Rik	3919.121886	-2.181122239	0.191385829	-11.39646675	4.35E-30	4.04E-28	7.69E-26
231876	Lmtk2	2727.458779	-1.68227113	0.14773556	-11.38704269	4.85E-30	4.47E-28	8.56E-26
11833	Aqp8	10718.45681	-8.183204276	0.719944083	-11.36644425	6.14E-30	5.63E-28	1.08E-25
104943	Fam110c	530.7406488	-2.206113887	0.194232893	-11.35808594	6.76E-30	6.15E-28	1.19E-25
20515	Slc20a1	1950.09013	-3.753858275	0.33137815	-11.32801988	9.53E-30	8.62E-28	1.68E-25
20532	Slc3a1	703.7817746	-6.843474927	0.604268488	-11.32522225	9.84E-30	8.84E-28	1.74E-25
114255	Dok4	905.8957649	-2.823599567	0.249947255	-11.29678165	1.36E-29	1.21E-27	2.40E-25
17075	Epcam	22707.20593	-1.584796796	0.140351952	-11.2915907	1.44E-29	1.28E-27	2.55E-25
14284	Fosl2	3195.51023	-2.471680346	0.219196938	-11.27607153	1.72E-29	1.52E-27	3.04E-25
546644	Ly6g	1743.274875	-3.136603392	0.278238073	-11.27309198	1.78E-29	1.56E-27	3.14E-25
68015	Trap1	1054.72522	2.259460772	0.200741848	11.25555433	2.17E-29	1.89E-27	3.84E-25
78906	Misp	5662.228262	-2.829900772	0.251544327	-11.25010772	2.31E-29	2.00E-27	4.08E-25
16669	Krt19	51247.58274	-2.022312916	0.179888576	-11.24203081	2.53E-29	2.18E-27	4.47E-25
22724	Zbtb7b	2808.599718	-2.6303156	0.234444958	-11.21933105	3.28E-29	2.80E-27	5.78E-25
70361	Lman1	1413.230761	1.929197232	0.172062667	11.21217792	3.55E-29	3.01E-27	6.27E-25
56857	Slc37a2	936.2265799	-6.433164796	0.573975427	-11.208084	3.72E-29	3.14E-27	6.56E-25
18753	Prkcd	2813.739443	-2.239055778	0.199949382	-11.19811299	4.17E-29	3.49E-27	7.35E-25
15108	Hsd17b10	424.2306418	2.12353271	0.189668769	11.1960062	4.27E-29	3.55E-27	7.52E-25
18412	Sqstm1	2985.229524	-1.636760158	0.146229726	-11.19307407	4.41E-29	3.65E-27	7.78E-25
63959	Slc29a1	296.6182767	3.017758749	0.271109283	11.13115241	8.85E-29	7.28E-27	1.56E-24
69861	2010003K11Rik	187.3498335	-4.176075261	0.37572405	-11.11474036	1.06E-28	8.70E-27	1.88E-24
218454	Lhfpl2	132.6393839	-6.159879356	0.556725355	-11.06448502	1.87E-28	1.52E-26	3.29E-24
56460	Pkp3	851.7202825	-2.029163696	0.183891001	-11.03460029	2.60E-28	2.10E-26	4.59E-24
65964	Map3k20	943.5783564	2.964059761	0.269106137	11.01446363	3.25E-28	2.62E-26	5.74E-24
109161	Ube2q2	1587.09029	1.85439986	0.168625767	10.99713228	3.94E-28	3.15E-26	6.95E-24
106766	Stap2	878.5848611	-1.987489355	0.180741987	-10.99627922	3.98E-28	3.16E-26	7.02E-24
56055	Gtpbp2	1126.0236	-2.489833276	0.226885934	-10.97394288	5.10E-28	4.03E-26	8.99E-24
117606	Boc	256.1775677	3.916329657	0.35693488	10.9721125	5.20E-28	4.09E-26	9.17E-24
57783	Tnip1	2634.133526	-2.623786212	0.239951506	-10.93465201	7.87E-28	6.15E-26	1.39E-23
54608	Abhd2	7666.721222	-2.366883901	0.216545761	-10.93017889	8.27E-28	6.42E-26	1.46E-23
140570	Plxnb2	9309.053264	-1.646394641	0.150914064	-10.90948448	1.04E-27	8.02E-26	1.83E-23
68667	Trpm4	1186.339686	-2.181596423	0.200005937	-10.90765835	1.06E-27	8.13E-26	1.87E-23
14367	Fzd5	1296.209674	-1.586345484	0.145688646	-10.88860063	1.31E-27	9.97E-26	2.30E-23
98366	Smap1	1702.631829	-1.554176185	0.142930924	-10.87361739	1.54E-27	1.17E-25	2.71E-23
60595	Actn4	9625.378894	-2.087056427	0.192128665	-10.86280608	1.73E-27	1.31E-25	3.05E-23
229474	Fhdc1	659.831481	-1.996107305	0.183905654	-10.85397462	1.91E-27	1.43E-25	3.36E-23
18260	Ocln	3802.773478	-1.918252942	0.176973532	-10.83920813	2.24E-27	1.68E-25	3.95E-23
17287	Mep1a	1579.743993	-4.277918494	0.394732991	-10.83749924	2.29E-27	1.70E-25	4.03E-23
100710	Pds5b	670.5412299	2.735560519	0.252786934	10.82160568	2.72E-27	2.01E-25	4.79E-23
14672	Gna11	2862.625505	-1.944225076	0.179745015	-10.81657298	2.87E-27	2.11E-25	5.06E-23
21416	Tcf7l2	5477.815234	-2.720227162	0.251569987	-10.81300354	2.99E-27	2.18E-25	5.26E-23
12313	Calm1	19601.94747	-2.05524159	0.190254723	-10.80257856	3.35E-27	2.43E-25	5.89E-23
98415	Nucks1	4154.103618	1.813892377	0.167951181	10.8001168	3.44E-27	2.49E-25	6.05E-23
17388	Mmp15	3548.315187	-1.961779555	0.181759094	-10.79329519	3.70E-27	2.66E-25	6.52E-23
13846	Ephb4	872.9193353	2.013683677	0.18660861	10.79094729	3.80E-27	2.72E-25	6.69E-23
54563	Nup210	333.2379801	3.154447183	0.292657563	10.77862863	4.34E-27	3.09E-25	7.65E-23
217039	Ggnbp2	2295.115515	-1.530517454	0.142060658	-10.77368973	4.58E-27	3.25E-25	8.07E-23
11545	Parp1	644.9176483	2.499259923	0.23207878	10.76901524	4.82E-27	3.40E-25	8.49E-23
67738	Ppid	547.1634594	2.631748781	0.245006004	10.74156854	6.49E-27	4.55E-25	1.14E-22
210029	Metrnl	678.8821322	-3.105437374	0.289286226	-10.73482627	6.99E-27	4.87E-25	1.23E-22
74206	Sipa1l3	2572.713378	-1.424951481	0.13278144	-10.73155616	7.24E-27	4.99E-25	1.27E-22
240832	Tor1aip2	4039.465358	-1.862916653	0.173596683	-10.73129174	7.26E-27	4.99E-25	1.28E-22
108705	Pttg1ip	3014.438985	-2.789617898	0.259953631	-10.73121345	7.26E-27	4.99E-25	1.28E-22
230576	Ttc22	362.0625725	-3.41379924	0.318311701	-10.72470547	7.79E-27	5.33E-25	1.37E-22
66681	Pgm2	2132.296256	-2.660813274	0.248497059	-10.70762482	9.37E-27	6.38E-25	1.65E-22
432516	Myo1a	4288.994097	-4.012160862	0.374862855	-10.70300992	9.85E-27	6.67E-25	1.73E-22
65970	Lima1	5979.874426	-1.72203414	0.160965504	-10.69815645	1.04E-26	6.99E-25	1.83E-22
110750	Cse1l	1383.743084	2.197623353	0.205658969	10.68576472	1.19E-26	7.93E-25	2.09E-22
56217	Pals1	2614.969831	-1.767156655	0.165377295	-10.68560623	1.19E-26	7.93E-25	2.09E-22
215335	Slc36a1	535.4906991	-3.302586379	0.309136145	-10.68327478	1.22E-26	8.09E-25	2.14E-22
215387	Ncaph	592.6458453	3.804581891	0.358297701	10.61849374	2.44E-26	1.62E-24	4.30E-22
98396	Slc41a1	274.0350331	2.526074527	0.238288975	10.60088712	2.95E-26	1.94E-24	5.19E-22
21356	Tapbp	1632.858091	-2.056144877	0.194065519	-10.59510666	3.14E-26	2.05E-24	5.52E-22
24015	Abce1	2299.57317	2.06156063	0.194688949	10.58899664	3.35E-26	2.18E-24	5.90E-22
71780	Isyna1	321.0443345	2.826038298	0.267725583	10.55572751	4.78E-26	3.10E-24	8.41E-22
68729	Trim37	633.941193	2.489178062	0.235867927	10.55327059	4.91E-26	3.17E-24	8.63E-22
20208	Saa1	500.9508764	-6.631696702	0.628759336	-10.54727353	5.23E-26	3.36E-24	9.20E-22
21849	Trim28	1653.36111	1.849339776	0.175593185	10.53195645	6.15E-26	3.93E-24	1.08E-21
20425	Shmt1	518.1928957	3.337348132	0.316898986	10.53126794	6.20E-26	3.94E-24	1.09E-21
22337	Vdr	3571.28935	-3.945921014	0.374938629	-10.52417839	6.68E-26	4.23E-24	1.18E-21
66251	Arfgap3	1675.294659	-1.945467323	0.185282469	-10.50000757	8.64E-26	5.44E-24	1.52E-21
22791	Dnajc2	1169.98086	1.452086405	0.138307001	10.49900869	8.73E-26	5.48E-24	1.53E-21
114601	Ehbp1l1	635.1390932	-2.358071597	0.224709595	-10.4938625	9.22E-26	5.76E-24	1.62E-21
64934	Pes1	1096.425667	1.945752824	0.18553393	10.48731532	9.88E-26	6.14E-24	1.74E-21
11852	Rhob	1565.449937	-2.440295806	0.232745849	-10.48480913	1.01E-25	6.28E-24	1.78E-21
67800	Dgat2	417.3071886	-2.859363149	0.273351318	-10.46039641	1.31E-25	8.09E-24	2.31E-21
110075	Bmp3	1296.204534	-3.246428159	0.311581654	-10.41918905	2.03E-25	1.24E-23	3.56E-21
226999	Slc9a2	3310.658296	-4.347675803	0.417419542	-10.41560197	2.10E-25	1.29E-23	3.70E-21
18027	Nfia	798.4297596	2.330862171	0.223816251	10.41417752	2.14E-25	1.30E-23	3.75E-21
66196	Myo19	614.098267	-2.050965865	0.197113841	-10.40498149	2.35E-25	1.42E-23	4.14E-21
18810	Plec	9424.725953	-2.763408746	0.266054833	-10.38661358	2.85E-25	1.72E-23	5.01E-21
270906	Prr11	233.5352071	4.730708551	0.4569598	10.35257052	4.07E-25	2.44E-23	7.16E-21
67972	Atp2b1	7138.723756	-3.443969255	0.33296961	-10.34319394	4.49E-25	2.68E-23	7.90E-21
78088	Sowahb	1274.096025	-2.100431994	0.203110774	-10.34131256	4.58E-25	2.73E-23	8.05E-21
17966	Nbr1	3203.115695	-1.511815962	0.146211155	-10.3399495	4.65E-25	2.75E-23	8.17E-21
15467	Eif2ak1	1239.833671	-1.496410132	0.144758454	-10.33729009	4.78E-25	2.82E-23	8.40E-21
71586	Ifih1	845.6090066	-1.829771889	0.177067498	-10.33375354	4.96E-25	2.91E-23	8.71E-21
108912	Cdca2	376.5687658	4.21860029	0.408578289	10.3250721	5.43E-25	3.17E-23	9.54E-21
71889	Epn3	1341.016588	-2.484179671	0.240624854	-10.32386983	5.50E-25	3.20E-23	9.65E-21
18972	Pold2	240.5909833	3.139710603	0.304191831	10.3214823	5.63E-25	3.27E-23	9.90E-21
54451	Cpsf3	1018.609823	1.539353693	0.149240922	10.31455496	6.06E-25	3.50E-23	1.06E-20
407821	Znrf3	533.3062567	3.5353207	0.342828328	10.31221872	6.21E-25	3.57E-23	1.09E-20
328365	Zmiz1	2426.114519	-2.224426316	0.215726192	-10.31134094	6.26E-25	3.59E-23	1.10E-20
13521	Slc26a2	14252.92422	-3.475325534	0.337213773	-10.30600115	6.62E-25	3.77E-23	1.16E-20
20116	Rps8	8021.87482	1.733164528	0.168221131	10.30289428	6.84E-25	3.88E-23	1.20E-20
380928	Lmo7	13150.81806	-2.237177007	0.217377872	-10.29165014	7.68E-25	4.35E-23	1.35E-20
12428	Ccna2	1631.229996	3.654209673	0.355242837	10.2865119	8.11E-25	4.56E-23	1.42E-20
19231	Ptma	12260.19632	2.291936837	0.222818019	10.28613775	8.14E-25	4.56E-23	1.43E-20
15364	Hmga2	573.4240268	3.600632049	0.350316747	10.27821843	8.83E-25	4.94E-23	1.55E-20
666339	Muc3	2419.229262	-4.885999463	0.475499846	-10.27550167	9.09E-25	5.06E-23	1.60E-20
16562	Kif1c	3231.662899	-1.254223567	0.122222326	-10.2618205	1.05E-24	5.80E-23	1.84E-20
21871	Atp6v0a2	2696.459864	-3.059085976	0.298230169	-10.25746653	1.10E-24	6.05E-23	1.92E-20
56722	Litaf	2657.365141	-2.06427967	0.201278885	-10.25581826	1.11E-24	6.12E-23	1.96E-20
