ENTREZID	SYMBOL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	newPadj
72303	Cyp2c65	1641.07143	-3.628888915	0.386059724	-9.399812219	5.47E-21	1.37E-18	9.70E-17
20494	Slc10a2	1360.638532	-3.666193018	0.390598663	-9.386086956	6.23E-21	1.54E-18	1.11E-16
13076	Cyp1a1	258.3433837	5.471644227	0.5836825	9.374350314	6.96E-21	1.68E-18	1.24E-16
94092	Trim16	1738.334672	-1.78065955	0.190050386	-9.369407699	7.29E-21	1.73E-18	1.29E-16
17288	Mep1b	1405.045715	-3.24658098	0.346833755	-9.360625749	7.93E-21	1.85E-18	1.41E-16
58804	Cdc42ep5	457.3437125	-1.698205371	0.181548938	-9.353981306	8.44E-21	1.93E-18	1.50E-16
67043	Syap1	2073.382912	-1.007137006	0.107970111	-9.327924122	1.08E-20	2.43E-18	1.92E-16
99709	Clca4b	424.6150207	-4.800438062	0.519199657	-9.245842132	2.33E-20	5.17E-18	4.14E-16
13642	Efnb2	3706.390229	-1.968432343	0.213008869	-9.241081612	2.44E-20	5.31E-18	4.33E-16
70178	Abhd17c	2658.428625	-1.404940829	0.152144117	-9.234276427	2.60E-20	5.57E-18	4.61E-16
74150	Slc35f5	1823.048725	-1.62817427	0.176366792	-9.231750776	2.66E-20	5.61E-18	4.72E-16
20363	Selenop	10042.45905	-3.205847724	0.348535555	-9.198050754	3.65E-20	7.56E-18	6.47E-16
68964	Ctc1	298.9767264	1.88936483	0.205488681	9.194495859	3.77E-20	7.69E-18	6.68E-16
216225	Slc5a8	701.761725	-4.939620541	0.53757776	-9.18866238	3.98E-20	8.00E-18	7.06E-16
52428	Rhpn2	1915.390429	-1.768517727	0.192710444	-9.177072559	4.43E-20	8.77E-18	7.86E-16
14263	Fmo5	238.7625222	-4.869481195	0.531224878	-9.166515716	4.89E-20	9.53E-18	8.66E-16
114601	Ehbp1l1	635.1390932	-2.139548523	0.233481573	-9.163671855	5.02E-20	9.64E-18	8.90E-16
13139	Dgka	2098.196702	-1.743810874	0.191451967	-9.108346618	8.36E-20	1.58E-17	1.48E-15
269181	Mgat4a	6422.067562	-1.589509679	0.177837711	-8.937978716	3.96E-19	7.40E-17	7.03E-15
625286	Tmem236	1750.787469	-2.712109019	0.303678141	-8.930866785	4.23E-19	7.78E-17	7.49E-15
76768	Alpi	796.7011946	-5.295088955	0.593110169	-8.927665096	4.35E-19	7.90E-17	7.71E-15
106766	Stap2	878.5848611	-1.603093926	0.180311509	-8.890691077	6.07E-19	1.09E-16	1.08E-14
64385	Cyp4f14	1677.851848	-4.49045766	0.507191385	-8.853576372	8.48E-19	1.50E-16	1.50E-14
338367	Myo1d	6850.220379	-1.139362569	0.128772348	-8.847882194	8.92E-19	1.55E-16	1.58E-14
330171	Kctd10	1087.561326	-1.268761987	0.144226803	-8.79699171	1.41E-18	2.42E-16	2.49E-14
12575	Cdkn1a	1899.454029	-2.061619005	0.235699014	-8.746829155	2.19E-18	3.72E-16	3.89E-14
71661	0610005C13Rik	116.7050844	-3.368096704	0.385292655	-8.741658219	2.30E-18	3.85E-16	4.07E-14
55925	Syt8	1168.373445	-1.67863905	0.192182876	-8.73459222	2.45E-18	4.04E-16	4.33E-14
12313	Calm1	19601.94747	-1.658313888	0.190199505	-8.718812843	2.81E-18	4.59E-16	4.98E-14
56501	Elf4	1134.973046	-1.345550495	0.154533249	-8.70719089	3.11E-18	5.02E-16	5.52E-14
13641	Efnb1	1112.20149	-1.500795498	0.172634472	-8.69348678	3.51E-18	5.60E-16	6.23E-14
68729	Trim37	633.941193	1.966314623	0.226278882	8.689784052	3.63E-18	5.72E-16	6.43E-14
329384	Ptrh1	187.784472	-1.899786441	0.219703427	-8.64704966	5.28E-18	8.22E-16	9.36E-14
12190	Brca2	414.3721173	2.77696408	0.322050614	8.622756684	6.54E-18	1.00E-15	1.16E-13
69718	Ipmk	3672.590979	-1.656978795	0.192947255	-8.587729311	8.87E-18	1.35E-15	1.57E-13
67781	Ilf2	344.3823116	1.364003215	0.159508989	8.551262374	1.22E-17	1.83E-15	2.16E-13
13867	Erbb3	4566.524548	-1.359231362	0.159002897	-8.548469156	1.25E-17	1.85E-15	2.21E-13
21356	Tapbp	1632.858091	-1.664581551	0.195431565	-8.517465193	1.63E-17	2.39E-15	2.89E-13
52392	Macir	1217.235036	-1.609409443	0.189116943	-8.510128262	1.74E-17	2.52E-15	3.08E-13
56047	Msln	2835.906114	-2.160143458	0.254523117	-8.487022636	2.12E-17	3.04E-15	3.75E-13
16691	Krt8	45679.71177	-1.999620543	0.236522293	-8.454258234	2.81E-17	3.99E-15	4.97E-13
16600	Klf4	7714.271713	-2.6437778	0.312776234	-8.452617292	2.85E-17	4.00E-15	5.04E-13
19698	Relb	505.6204118	-1.45043908	0.171735169	-8.44578945	3.02E-17	4.20E-15	5.35E-13
192662	Arhgdia	4237.150314	-0.883741305	0.104705823	-8.44023075	3.17E-17	4.36E-15	5.61E-13
66822	Fbxo25	748.4369409	-1.732453669	0.205347962	-8.436673292	3.26E-17	4.44E-15	5.78E-13
17131	Smad7	824.0514448	-2.236802716	0.265858293	-8.413514926	3.98E-17	5.36E-15	7.04E-13
22349	Vil1	7502.378615	-1.624279556	0.19309165	-8.411961652	4.03E-17	5.38E-15	7.14E-13
63953	Dusp10	504.8449181	-2.819411673	0.335583445	-8.401521937	4.41E-17	5.82E-15	7.80E-13
378466	Gm10033	132.8814157	2.520370227	0.300797743	8.378953251	5.34E-17	6.98E-15	9.45E-13
232409	Clec2e	588.8732649	-3.504797422	0.418776107	-8.36914371	5.80E-17	7.51E-15	1.03E-12
69861	2010003K11Rik	187.3498335	-3.590427947	0.429836126	-8.353015784	6.65E-17	8.52E-15	1.18E-12
16201	Ilf3	851.2964972	1.505815148	0.18068394	8.333973384	7.82E-17	9.92E-15	1.38E-12
14199	Fhl1	8013.205538	-3.307363968	0.398078357	-8.308324008	9.71E-17	1.22E-14	1.72E-12
17919	Myo5b	6517.604428	-1.673341777	0.201499226	-8.304457576	1.00E-16	1.25E-14	1.77E-12
12006	Axin2	1315.162596	3.126169852	0.376838025	8.295791947	1.08E-16	1.33E-14	1.91E-12
208836	Fanci	157.567153	2.67641644	0.322986054	8.286476797	1.17E-16	1.42E-14	2.06E-12
225027	Srsf7	1320.133598	1.249063434	0.150803245	8.282735802	1.20E-16	1.46E-14	2.13E-12
72345	Amer1	294.8936617	1.776178352	0.214723746	8.271923256	1.32E-16	1.58E-14	2.33E-12
230576	Ttc22	362.0625725	-2.62170918	0.317558888	-8.25582051	1.51E-16	1.79E-14	2.67E-12
110075	Bmp3	1296.204534	-2.572609481	0.31193308	-8.247312156	1.62E-16	1.91E-14	2.87E-12
12417	Cbx3	1075.705634	1.369460018	0.166407399	8.229562089	1.88E-16	2.19E-14	3.32E-12
50784	Plpp2	894.4645773	-1.581896725	0.192508995	-8.217261348	2.08E-16	2.41E-14	3.68E-12
230661	Tesk2	467.7006936	-2.129323082	0.259497891	-8.205550624	2.30E-16	2.63E-14	4.06E-12
227753	Gsn	2128.837214	-2.523890535	0.307908965	-8.196872535	2.47E-16	2.80E-14	4.36E-12
194126	Mtmr11	641.8346958	-1.831248214	0.223511578	-8.193079889	2.55E-16	2.87E-14	4.50E-12
12577	Cdkn1c	539.6274764	-2.384992082	0.291186919	-8.190587992	2.60E-16	2.90E-14	4.60E-12
106347	Ildr1	2328.74547	-1.847793536	0.225872175	-8.180704578	2.82E-16	3.12E-14	4.99E-12
54391	Rfk	5498.599926	-2.105520913	0.257722075	-8.169734455	3.09E-16	3.39E-14	5.47E-12
59043	Wsb2	1082.420863	-1.253162784	0.153756542	-8.15030544	3.63E-16	3.95E-14	6.42E-12
11430	Acox1	6891.837408	-1.737278106	0.213183347	-8.149220529	3.66E-16	3.96E-14	6.48E-12
67800	Dgat2	417.3071886	-2.214113272	0.271749245	-8.147633575	3.71E-16	3.97E-14	6.56E-12
20779	Src	1299.920195	-1.071291156	0.13183985	-8.125700661	4.45E-16	4.72E-14	7.86E-12
68549	Sgo2a	859.4181804	1.848655602	0.228397647	8.094022093	5.77E-16	6.08E-14	1.02E-11
22644	Rnf103	1816.497731	-1.49005431	0.184320436	-8.084042887	6.27E-16	6.55E-14	1.11E-11
241627	Wdr76	367.6785095	1.915638416	0.23721975	8.075374892	6.73E-16	6.93E-14	1.19E-11
97031	Tprn	762.4208394	-1.805462916	0.223579315	-8.075268109	6.73E-16	6.93E-14	1.19E-11
232431	Gprc5a	4446.397219	-2.379635421	0.295346722	-8.05709102	7.81E-16	7.98E-14	1.38E-11
94220	Cnnm4	2345.689641	-2.502852971	0.31077285	-8.053641001	8.04E-16	8.14E-14	1.42E-11
66953	Cdca7	662.7946641	2.204813658	0.274062467	8.04493107	8.63E-16	8.67E-14	1.52E-11
210029	Metrnl	678.8821322	-2.344297625	0.292285703	-8.020568929	1.05E-15	1.05E-13	1.86E-11
17688	Msh6	1213.950682	1.809504027	0.225934141	8.008988893	1.16E-15	1.14E-13	2.04E-11
55961	Slc13a1	145.4757026	-3.108782814	0.388692429	-7.998053422	1.26E-15	1.24E-13	2.23E-11
217558	G2e3	550.1743631	1.518170155	0.190023357	7.989387084	1.36E-15	1.32E-13	2.40E-11
53897	Gal3st1	249.1907731	-1.840743889	0.23173531	-7.943303449	1.97E-15	1.91E-13	3.48E-11
54324	Arhgef5	4880.303877	-1.080114484	0.136049579	-7.93912407	2.04E-15	1.96E-13	3.60E-11
18973	Pole	362.3485458	2.859897229	0.360739526	7.927873232	2.23E-15	2.13E-13	3.94E-11
16969	Zbtb7a	4347.926511	-1.016979779	0.128908752	-7.889144578	3.04E-15	2.88E-13	5.37E-11
59290	Gpa33	4758.482434	-1.66991974	0.211695194	-7.888321467	3.06E-15	2.88E-13	5.41E-11
71908	Cldn23	400.4820918	-2.275595859	0.288620701	-7.884381994	3.16E-15	2.95E-13	5.58E-11
73254	Ccdc18	174.9296603	2.25126512	0.286116883	7.868340716	3.59E-15	3.33E-13	6.35E-11
54563	Nup210	333.2379801	2.096833069	0.266983488	7.853793086	4.04E-15	3.71E-13	7.13E-11
20352	Sema4b	1479.000989	-1.57491136	0.200557827	-7.852654682	4.07E-15	3.72E-13	7.19E-11
19042	Ppm1a	1944.145817	-0.916600627	0.116908037	-7.840356002	4.49E-15	4.08E-13	7.93E-11
11545	Parp1	644.9176483	1.700086597	0.2170634	7.83221213	4.79E-15	4.32E-13	8.46E-11
226432	Ipo9	814.9768227	1.179288997	0.150652848	7.827857283	4.96E-15	4.44E-13	8.76E-11
216350	Tspan8	4751.262448	-1.41637493	0.181005057	-7.825057217	5.07E-15	4.51E-13	8.96E-11
66151	Prr13	1953.547962	-1.947665405	0.249220484	-7.815029387	5.50E-15	4.85E-13	9.70E-11
74764	Klc4	789.4041317	-1.589979793	0.204342647	-7.780949381	7.20E-15	6.31E-13	1.27E-10
16562	Kif1c	3231.662899	-0.957768528	0.12311003	-7.779776562	7.27E-15	6.33E-13	1.28E-10
384701	Usp17ld	135.9752504	-4.93597653	0.635501402	-7.76705844	8.03E-15	6.95E-13	1.42E-10
20719	Serpinb6a	5634.427676	-2.15847277	0.278331902	-7.755031861	8.83E-15	7.59E-13	1.56E-10
77744	Bora	205.5564297	1.570618404	0.202780204	7.745422733	9.53E-15	8.14E-13	1.68E-10
98396	Slc41a1	274.0350331	1.535237563	0.198327468	7.740922506	9.87E-15	8.37E-13	1.74E-10
22038	Plscr1	1610.457201	-1.901602332	0.245819891	-7.735754507	1.03E-14	8.67E-13	1.81E-10
228765	Sdcbp2	1363.186208	-3.427435048	0.443362106	-7.730554783	1.07E-14	8.95E-13	1.89E-10
107823	Nsd2	1470.210325	1.45399734	0.188098506	7.729978133	1.08E-14	8.95E-13	1.90E-10
140570	Plxnb2	9309.053264	-1.168226829	0.151240648	-7.724291343	1.12E-14	9.30E-13	1.98E-10
224796	Clic5	4263.681169	-1.479713631	0.191885813	-7.711428001	1.24E-14	1.02E-12	2.20E-10
20320	Nptn	2026.997573	-1.097364328	0.142451349	-7.703432323	1.32E-14	1.08E-12	2.34E-10
666339	Muc3	2419.229262	-3.657281563	0.475111908	-7.697726587	1.39E-14	1.12E-12	2.44E-10
97212	Hadha	3058.121114	-0.736126575	0.095662011	-7.695077395	1.41E-14	1.14E-12	2.49E-10
544963	Iqgap2	7250.248394	-1.8993664	0.247099476	-7.686646815	1.51E-14	1.21E-12	2.66E-10
217138	Prr15l	3493.081544	-1.373100328	0.178693318	-7.6841168	1.54E-14	1.23E-12	2.72E-10
15203	Heph	3603.923117	-1.144596724	0.149050511	-7.679253965	1.60E-14	1.27E-12	2.82E-10
212943	Tent5a	2510.53947	-1.772412081	0.231023608	-7.671995506	1.69E-14	1.33E-12	2.99E-10
219094	Khnyn	3139.303757	-1.450920288	0.189427069	-7.659519276	1.87E-14	1.46E-12	3.29E-10
16854	Lgals3	6777.768555	-2.473312415	0.323036961	-7.656437842	1.91E-14	1.49E-12	3.37E-10
56542	Cilk1	1254.745265	-1.347119569	0.175989372	-7.654550683	1.94E-14	1.50E-12	3.42E-10
66878	Riok3	2865.660281	-1.124022975	0.147031222	-7.644791094	2.09E-14	1.61E-12	3.69E-10
66071	Ethe1	821.8698058	-2.780189613	0.364027753	-7.637301256	2.22E-14	1.69E-12	3.91E-10
22785	Slc30a4	2623.07953	-1.547574319	0.203204493	-7.615846964	2.62E-14	1.99E-12	4.62E-10
12945	Dmbt1	16230.21098	-4.004982963	0.526073196	-7.612976659	2.68E-14	2.02E-12	4.72E-10
226999	Slc9a2	3310.658296	-3.17375982	0.417280721	-7.605814648	2.83E-14	2.13E-12	4.99E-10
12306	Anxa2	7649.178167	-1.833158486	0.241261521	-7.598221535	3.00E-14	2.24E-12	5.29E-10
20133	Rrm1	1593.620195	2.10133187	0.276609107	7.596755905	3.04E-14	2.25E-12	5.35E-10
235527	Plscr4	328.4952806	-3.68378456	0.485082053	-7.594147286	3.10E-14	2.29E-12	5.46E-10
17220	Mcm7	1362.293089	2.168904006	0.2860401	7.582517287	3.39E-14	2.49E-12	5.97E-10
217069	Trim25	2818.232582	-1.157520876	0.153564626	-7.537679134	4.78E-14	3.49E-12	8.43E-10
209225	Zfp710	802.1767086	-1.230860824	0.163366474	-7.53435384	4.91E-14	3.56E-12	8.65E-10
234671	Ces2c	1999.961959	-3.447829524	0.458329751	-7.522595945	5.37E-14	3.88E-12	9.46E-10
319767	Atp10b	4694.010127	-1.242578713	0.16542574	-7.511398869	5.85E-14	4.20E-12	1.03E-09
58220	Pard6b	1442.91871	-1.447348118	0.192827195	-7.505933599	6.10E-14	4.35E-12	1.07E-09
27375	Tjp3	2685.001964	-0.83080699	0.110872818	-7.4933334	6.71E-14	4.77E-12	1.18E-09
71960	Myh14	8543.453239	-1.739747062	0.232470795	-7.483723111	7.22E-14	5.10E-12	1.27E-09
80986	Ckap2	384.0149551	3.189028096	0.426614811	7.475193117	7.71E-14	5.41E-12	1.36E-09
66616	Snx9	1660.690727	-0.805690209	0.107790313	-7.474606826	7.74E-14	5.41E-12	1.36E-09
21366	Slc6a6	2870.727152	-1.546392847	0.207307329	-7.459421985	8.69E-14	6.04E-12	1.53E-09
216551	Lgalsl	1369.526209	-1.977707421	0.265283139	-7.455081498	8.98E-14	6.21E-12	1.58E-09
18770	Pklr	1321.413751	-1.000360543	0.134376587	-7.444455672	9.73E-14	6.69E-12	1.71E-09
56460	Pkp3	851.7202825	-1.367792407	0.18442228	-7.4166332	1.20E-13	8.22E-12	2.12E-09
51869	Rif1	1317.020727	1.498642674	0.202206064	7.411462571	1.25E-13	8.50E-12	2.20E-09
114255	Dok4	905.8957649	-1.855598338	0.250506258	-7.407393139	1.29E-13	8.72E-12	2.27E-09
20443	St3gal4	12435.77062	-3.293199302	0.445474389	-7.392567081	1.44E-13	9.70E-12	2.54E-09
27428	Shroom3	2691.838184	-0.853784434	0.115554336	-7.388597093	1.48E-13	9.94E-12	2.61E-09
16780	Lamb3	4442.394011	-1.412894412	0.191423907	-7.38097157	1.57E-13	1.05E-11	2.77E-09
15901	Id1	677.7689346	-2.540838673	0.344717135	-7.370793089	1.70E-13	1.12E-11	2.99E-09
98415	Nucks1	4154.103618	1.225790076	0.166320261	7.370058618	1.71E-13	1.13E-11	3.00E-09
18810	Plec	9424.725953	-1.960222713	0.26621758	-7.363235405	1.80E-13	1.18E-11	3.16E-09
11461	Actb	73172.96495	-1.589077416	0.216138681	-7.352119508	1.95E-13	1.27E-11	3.43E-09
108058	Camk2d	4335.701733	-1.391507716	0.189657479	-7.336951462	2.19E-13	1.42E-11	3.85E-09
66601	Tmigd1	534.0672739	-4.658450408	0.63544448	-7.331010897	2.28E-13	1.48E-11	4.02E-09
20753	Sprr1a	1947.271325	-3.930848866	0.53634397	-7.328969999	2.32E-13	1.49E-11	4.08E-09
15040	H2-T23	1359.37898	-1.505093708	0.205663848	-7.318222063	2.51E-13	1.61E-11	4.42E-09
228662	Btbd3	1039.242388	-1.153246734	0.157729146	-7.311563919	2.64E-13	1.68E-11	4.65E-09
72297	B3gnt3	2383.652218	-1.398705807	0.191357762	-7.309375847	2.68E-13	1.70E-11	4.72E-09
76566	Rflnb	2864.039846	-1.80101275	0.246905963	-7.294326663	3.00E-13	1.89E-11	5.28E-09
106759	Ticam1	579.6138957	-1.792062728	0.245728165	-7.292866605	3.03E-13	1.91E-11	5.34E-09
192970	Dhrs11	574.6764196	-2.844245722	0.390555626	-7.282562405	3.28E-13	2.05E-11	5.76E-09
117150	Pip4k2c	1070.962535	-1.175437541	0.161856993	-7.262198075	3.81E-13	2.37E-11	6.70E-09
75599	Pcdh1	1278.457976	-1.183558716	0.163005775	-7.260839177	3.85E-13	2.38E-11	6.77E-09
69660	Tmbim1	2732.354767	-1.659051461	0.228738274	-7.253055775	4.07E-13	2.51E-11	7.17E-09
11752	Anxa8	1373.77894	-3.113139814	0.42972646	-7.244468533	4.34E-13	2.66E-11	7.64E-09
13511	Dsg2	15646.42714	-1.816692608	0.251375476	-7.227008131	4.94E-13	3.01E-11	8.68E-09
72065	Rap2c	953.6158671	-0.976758894	0.135170023	-7.226150242	4.97E-13	3.01E-11	8.74E-09
67763	Prpsap1	647.0708059	-1.384680314	0.191631321	-7.225751546	4.98E-13	3.01E-11	8.76E-09
234214	Sorbs2	1739.218398	2.453991739	0.340596188	7.204988854	5.80E-13	3.50E-11	1.02E-08
72640	Mex3a	271.2743898	2.696707903	0.374565321	7.199566407	6.04E-13	3.61E-11	1.06E-08
381126	Garem1	503.3851998	-1.493596273	0.207465905	-7.199237247	6.06E-13	3.61E-11	1.06E-08
56356	Gltp	825.5615286	-1.486266637	0.206624164	-7.193092082	6.33E-13	3.76E-11	1.11E-08
76843	Dtl	323.1834292	2.580225597	0.359270366	7.181849214	6.88E-13	4.06E-11	1.21E-08
16599	Klf3	4498.055745	-0.940686907	0.130987619	-7.181494841	6.90E-13	4.06E-11	1.21E-08
12343	Capza2	4503.320167	-1.056457558	0.147132493	-7.180314407	6.96E-13	4.08E-11	1.22E-08
14248	Flii	4098.019705	-1.071001853	0.149415558	-7.167940662	7.61E-13	4.44E-11	1.34E-08
22134	Tgoln1	14651.78727	-1.948513166	0.272330163	-7.154966396	8.37E-13	4.86E-11	1.47E-08
218121	Mboat1	3323.632325	-2.127688871	0.297518907	-7.151440857	8.59E-13	4.96E-11	1.51E-08
381280	Hjurp	1741.041308	1.181507088	0.165246864	7.149951629	8.68E-13	5.00E-11	1.53E-08
20525	Slc2a1	5635.955737	-1.976431565	0.276738818	-7.141866031	9.21E-13	5.25E-11	1.62E-08
68014	Zwilch	216.7337757	2.084390111	0.291873778	7.141409293	9.24E-13	5.25E-11	1.62E-08
76709	Arpc2	9685.921487	-0.95255094	0.133386173	-7.141301947	9.25E-13	5.25E-11	1.62E-08
12156	Bmp2	3681.497835	-2.42304156	0.339675918	-7.133392237	9.79E-13	5.54E-11	1.72E-08
100710	Pds5b	670.5412299	1.727992369	0.242355599	7.129987411	1.00E-12	5.65E-11	1.76E-08
20200	S100a6	6725.540552	-1.78450846	0.250587644	-7.121294681	1.07E-12	6.00E-11	1.88E-08
19143	St14	2985.101122	-1.105533659	0.155256989	-7.12066921	1.07E-12	6.00E-11	1.89E-08
12908	Crat	343.9041861	-1.515492246	0.212848607	-7.120047746	1.08E-12	6.00E-11	1.90E-08
329416	Nostrin	1413.993081	-1.804382008	0.254758557	-7.082714041	1.41E-12	7.83E-11	2.48E-08
407795	Smim31	755.0608068	-1.854091992	0.261868153	-7.080250014	1.44E-12	7.93E-11	2.53E-08
13730	Emp1	20649.12344	-3.507952831	0.495534296	-7.079132285	1.45E-12	7.96E-11	2.55E-08
69574	Cmbl	3227.223602	-1.471340553	0.207955195	-7.075276723	1.49E-12	8.15E-11	2.62E-08
242585	Slc35d1	2199.154552	-2.10748317	0.298313418	-7.064660998	1.61E-12	8.77E-11	2.83E-08
74596	Cds1	2088.515849	-2.19016607	0.310125646	-7.062189461	1.64E-12	8.85E-11	2.88E-08
18738	Pitpna	3787.79264	-1.268007433	0.17956108	-7.061705297	1.64E-12	8.85E-11	2.89E-08
21871	Atp6v0a2	2696.459864	-2.103397535	0.29786366	-7.061611788	1.65E-12	8.85E-11	2.89E-08
56375	B4galt4	882.7515452	-1.126983494	0.159694866	-7.057105375	1.70E-12	9.10E-11	2.98E-08
67379	Dedd2	427.9211846	-1.424497713	0.202124175	-7.047636511	1.82E-12	9.68E-11	3.20E-08
104252	Cdc42ep2	307.0246264	-2.432569228	0.345168544	-7.047482362	1.82E-12	9.68E-11	3.20E-08
69878	Snrpf	372.6391877	1.266543423	0.179757136	7.045858935	1.84E-12	9.75E-11	3.24E-08
212070	Clrn3	1166.735322	-1.907508092	0.270793962	-7.044130806	1.87E-12	9.83E-11	3.28E-08
17217	Mcm4	1067.249603	2.334329553	0.331585685	7.039898464	1.92E-12	1.01E-10	3.38E-08
