ENTREZID	SYMBOL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	newPadj
22041	Trf	897.7562067	5.833658673	0.856935109	6.807585095	9.93E-12	1.39E-09	1.76E-07
116914	Slc19a2	222.3301607	1.639456998	0.240886597	6.80592866	1.00E-11	1.39E-09	1.78E-07
75617	Rps25	2484.406805	1.410125485	0.207260818	6.803627906	1.02E-11	1.40E-09	1.81E-07
211914	Asap2	1533.112215	-1.485993074	0.219942079	-6.756292745	1.42E-11	1.92E-09	2.51E-07
368204	Khdc1a	2701.601773	2.894151838	0.429577503	6.737205312	1.61E-11	2.16E-09	2.86E-07
107351	Kank1	284.4717186	3.375071989	0.501451527	6.730604663	1.69E-11	2.24E-09	2.99E-07
29810	Bag3	757.5159331	-1.14927751	0.171228642	-6.711946654	1.92E-11	2.50E-09	3.40E-07
22139	Ttr	184.7635038	-3.961018011	0.590178994	-6.711553701	1.93E-11	2.50E-09	3.41E-07
16855	Lgals4	35083.76495	-1.660590389	0.247555822	-6.707943181	1.97E-11	2.54E-09	3.49E-07
240334	Pcyox1l	160.5198312	2.720891903	0.406317702	6.696464096	2.14E-11	2.72E-09	3.78E-07
19291	Purb	5072.651801	-0.823185873	0.123577302	-6.661303143	2.71E-11	3.42E-09	4.80E-07
56501	Elf4	1134.973046	-1.02385727	0.154847466	-6.612037626	3.79E-11	4.73E-09	6.71E-07
217837	Itpk1	1659.758661	-1.510008708	0.229186392	-6.588561808	4.44E-11	5.49E-09	7.86E-07
12388	Ctnnd1	6203.852561	-0.983871265	0.149523329	-6.5800519	4.70E-11	5.76E-09	8.32E-07
20115	Rps7	9688.977098	1.515744978	0.230971791	6.56246795	5.29E-11	6.42E-09	9.37E-07
12006	Axin2	1315.162596	2.464005323	0.375708839	6.558284143	5.44E-11	6.54E-09	9.63E-07
12894	Cpt1a	2375.790761	-1.358139347	0.207318734	-6.550972589	5.72E-11	6.78E-09	1.01E-06
15257	Hipk1	3552.044337	-0.611951734	0.093426956	-6.550055372	5.75E-11	6.78E-09	1.02E-06
27219	Sgk2	390.1128164	-2.708822714	0.414385225	-6.536967412	6.28E-11	7.33E-09	1.11E-06
72123	Ccdc71l	1622.76617	-1.971013574	0.302285668	-6.520367258	7.01E-11	8.12E-09	1.24E-06
238455	Macc1	634.2289153	-1.336121576	0.205317028	-6.507602353	7.64E-11	8.76E-09	1.35E-06
76820	Cyria	287.8974343	3.169617852	0.48736289	6.503609352	7.84E-11	8.88E-09	1.39E-06
26408	Map3k5	597.4360141	-1.375840359	0.211577578	-6.502770139	7.89E-11	8.88E-09	1.39E-06
15900	Irf8	265.4162281	3.962500307	0.612423541	6.470195934	9.79E-11	1.08E-08	1.73E-06
216965	Taok1	4959.418154	-0.67621733	0.104516377	-6.469965266	9.80E-11	1.08E-08	1.73E-06
104725	Sptssa	670.4986571	2.356242999	0.366920893	6.421664845	1.35E-10	1.48E-08	2.38E-06
18845	Plxna2	1453.680055	-1.426166301	0.222490835	-6.410000219	1.46E-10	1.58E-08	2.57E-06
207304	Hectd1	4526.234852	-0.689480798	0.107738941	-6.399550551	1.56E-10	1.68E-08	2.76E-06
14735	Gpc4	651.1121596	1.41947664	0.22236644	6.383502123	1.73E-10	1.85E-08	3.06E-06
240753	Plekha6	3447.835751	-0.92647315	0.146010485	-6.34525082	2.22E-10	2.36E-08	3.93E-06
433940	Fam222a	156.9416538	3.849874042	0.607134094	6.341060532	2.28E-10	2.40E-08	4.03E-06
26941	Slc9a3r1	7451.288354	-0.959438961	0.151362407	-6.338687266	2.32E-10	2.42E-08	4.10E-06
268949	Mucl3	124.8293783	-4.883949202	0.771330523	-6.331850042	2.42E-10	2.51E-08	4.28E-06
13113	Cyp3a13	1121.86215	-2.218849639	0.350620093	-6.328358477	2.48E-10	2.54E-08	4.38E-06
20103	Rps5	4153.336706	1.298486975	0.20563477	6.314530247	2.71E-10	2.76E-08	4.79E-06
70737	Cgn	2209.693309	-1.450038869	0.230438849	-6.292510471	3.12E-10	3.16E-08	5.52E-06
229603	Otud7b	1278.22757	-1.194829065	0.190028486	-6.287631344	3.22E-10	3.23E-08	5.70E-06
19164	Psen1	1879.646674	-1.001598915	0.160072359	-6.257163468	3.92E-10	3.90E-08	6.93E-06
12759	Clu	5676.281267	-2.479950289	0.396552407	-6.253776909	4.01E-10	3.95E-08	7.08E-06
11949	Atp5c1	3883.63921	0.696445284	0.111428374	6.250161043	4.10E-10	4.00E-08	7.25E-06
12464	Cct4	1664.561127	0.942977474	0.15088667	6.249574439	4.12E-10	4.00E-08	7.27E-06
19729	Slc50a1	246.4251876	2.298348458	0.369363466	6.222457467	4.89E-10	4.72E-08	8.65E-06
98221	Eif3m	1700.025662	1.141369388	0.183519158	6.219347356	4.99E-10	4.78E-08	8.82E-06
73178	Wasl	4163.944494	-0.735355729	0.118328104	-6.214548395	5.15E-10	4.86E-08	9.09E-06
56430	Clip1	1182.099544	-1.516349106	0.244031577	-6.213741364	5.17E-10	4.86E-08	9.14E-06
16400	Itga3	2676.06866	-1.278050705	0.205704032	-6.213056164	5.20E-10	4.86E-08	9.18E-06
66412	Arrdc4	1055.750929	1.279140329	0.206352471	6.198812744	5.69E-10	5.29E-08	1.00E-05
11430	Acox1	6891.837408	-1.321574636	0.213238671	-6.197631192	5.73E-10	5.29E-08	1.01E-05
114255	Dok4	905.8957649	-1.56085028	0.251951875	-6.195033403	5.83E-10	5.34E-08	1.03E-05
53881	Slc5a3	1719.03753	-2.099027541	0.338888723	-6.193854791	5.87E-10	5.34E-08	1.04E-05
94180	Acsbg1	120.7740503	-4.335456958	0.700926559	-6.1853227	6.20E-10	5.59E-08	1.09E-05
234366	Gatad2a	1692.824773	-0.884701476	0.143144342	-6.180485115	6.39E-10	5.73E-08	1.13E-05
14248	Flii	4098.019705	-0.924193389	0.149844627	-6.167677884	6.93E-10	6.17E-08	1.22E-05
13034	Ctse	375.8526778	-4.319558108	0.701620047	-6.156548873	7.43E-10	6.57E-08	1.31E-05
432516	Myo1a	4288.994097	-2.431760886	0.396080839	-6.139557	8.28E-10	7.26E-08	1.46E-05
11975	Atp6v0a1	2755.701955	-1.305675106	0.213322197	-6.12067157	9.32E-10	8.12E-08	1.65E-05
546336	Prrg1	209.1312793	2.922646369	0.477937161	6.115126859	9.65E-10	8.35E-08	1.70E-05
105732	Fam83h	1508.63695	-1.040903966	0.17042651	-6.107641138	1.01E-09	8.70E-08	1.79E-05
14027	Evpl	751.7380423	-1.897009628	0.31124768	-6.09485548	1.10E-09	9.36E-08	1.93E-05
408068	Zfp738	313.7287014	1.363502449	0.223806544	6.092326107	1.11E-09	9.44E-08	1.96E-05
11752	Anxa8	1373.77894	-2.524203023	0.415571459	-6.074052887	1.25E-09	1.05E-07	2.20E-05
12337	Capn5	5146.129853	-1.624474806	0.268690334	-6.045899689	1.49E-09	1.24E-07	2.62E-05
66576	Uqcrh	1108.735529	1.242421679	0.205578876	6.043527947	1.51E-09	1.25E-07	2.66E-05
224617	Tbc1d24	417.1195354	1.207998386	0.200280178	6.031542409	1.62E-09	1.34E-07	2.87E-05
69581	Rhou	962.6113291	-1.289341245	0.213920679	-6.027193131	1.67E-09	1.37E-07	2.94E-05
378466	Gm10033	132.8814157	1.77885609	0.295291682	6.024064345	1.70E-09	1.39E-07	3.00E-05
69634	Clybl	437.1735402	1.418929184	0.236259028	6.005819945	1.90E-09	1.54E-07	3.36E-05
53897	Gal3st1	249.1907731	-1.379603491	0.229790783	-6.003737295	1.93E-09	1.55E-07	3.40E-05
231876	Lmtk2	2727.458779	-0.891216971	0.148506859	-6.00118389	1.96E-09	1.57E-07	3.46E-05
16181	Il1rn	4886.380762	-1.887559183	0.315037072	-5.991546229	2.08E-09	1.65E-07	3.67E-05
18004	Nek1	695.9734164	0.958964712	0.160529707	5.973752328	2.32E-09	1.83E-07	4.09E-05
13511	Dsg2	15646.42714	-1.504833284	0.252014398	-5.971219478	2.35E-09	1.85E-07	4.15E-05
70423	Tspan15	1151.777375	-0.964846354	0.162013071	-5.95536118	2.59E-09	2.03E-07	4.58E-05
16600	Klf4	7714.271713	-1.85816617	0.312464419	-5.946808843	2.73E-09	2.11E-07	4.82E-05
21366	Slc6a6	2870.727152	-1.244061434	0.209235654	-5.945743052	2.75E-09	2.11E-07	4.85E-05
16763	Lad1	3548.979879	-1.201600766	0.202105611	-5.945410223	2.76E-09	2.11E-07	4.86E-05
101437	Dhx32	1783.620697	-1.027467793	0.17293524	-5.941344258	2.83E-09	2.15E-07	4.99E-05
319622	Itpripl2	996.5601702	-1.67564187	0.282312338	-5.935418482	2.93E-09	2.21E-07	5.17E-05
22003	Tpm1	4459.635151	-1.084993291	0.182804375	-5.935269822	2.93E-09	2.21E-07	5.17E-05
18795	Plcb1	175.1581681	3.852920717	0.65017424	5.925981802	3.10E-09	2.32E-07	5.47E-05
77407	Rab35	695.6505159	-0.855555677	0.144407195	-5.924605613	3.13E-09	2.33E-07	5.52E-05
12332	Capg	654.7052765	-2.042652817	0.344922274	-5.922067002	3.18E-09	2.35E-07	5.60E-05
223254	Farp1	745.9867656	-1.313134901	0.222555971	-5.900245669	3.63E-09	2.67E-07	6.40E-05
18195	Nsf	932.1913002	-1.097850953	0.186758428	-5.878454675	4.14E-09	3.03E-07	7.30E-05
114715	Spred1	1198.166424	0.830426776	0.141463436	5.870257338	4.35E-09	3.16E-07	7.67E-05
76408	Abcc3	5806.873471	-1.737203511	0.296069894	-5.867545283	4.42E-09	3.20E-07	7.80E-05
20084	Rps18	6196.668759	1.601651766	0.273023873	5.866343282	4.46E-09	3.20E-07	7.85E-05
207259	Zbtb7c	138.1654072	-2.703365992	0.461342814	-5.859776959	4.63E-09	3.31E-07	8.17E-05
16420	Itgb6	937.3621838	-1.658633645	0.28341657	-5.85228184	4.85E-09	3.45E-07	8.54E-05
17173	Ascl2	63.20964988	4.209414941	0.719819738	5.847873736	4.98E-09	3.52E-07	8.77E-05
71960	Myh14	8543.453239	-1.360365607	0.232768386	-5.844288516	5.09E-09	3.58E-07	8.96E-05
234358	Zfp930	310.6909079	1.786993645	0.306044283	5.839003525	5.25E-09	3.67E-07	9.25E-05
13205	Ddx3x	6772.116048	-0.724265919	0.124159557	-5.833348139	5.43E-09	3.78E-07	9.57E-05
20020	Polr2a	2076.760535	-1.017439564	0.174577985	-5.827994648	5.61E-09	3.88E-07	9.88E-05
16478	Jund	3000.880987	-1.265343996	0.217317857	-5.822549567	5.80E-09	3.99E-07	0.000102102
13078	Cyp1b1	1327.680311	2.50888224	0.4313384	5.816505654	6.01E-09	4.11E-07	0.000105855
77864	Ypel2	306.1933918	-2.23588504	0.384645734	-5.812842421	6.14E-09	4.18E-07	0.000108193
71900	Tmem106b	2353.525445	-1.121266002	0.193457766	-5.795921373	6.79E-09	4.60E-07	0.000119682
338372	Map3k9	455.1875059	-0.984532681	0.170229497	-5.78356102	7.31E-09	4.92E-07	0.000128814
107586	Ovol2	39.9718245	-2.910070161	0.503223383	-5.782859584	7.34E-09	4.92E-07	0.000129345
102502	Pls1	6448.81188	-0.682902858	0.118518787	-5.761979832	8.31E-09	5.54E-07	0.000146405
12616	Cenpb	2505.666256	-0.639270774	0.111051444	-5.756528268	8.59E-09	5.69E-07	0.000151202
57277	Slurp1	30.19367293	-4.948870183	0.8610456	-5.747512305	9.06E-09	5.97E-07	0.000159478
20005	Rpl9	3988.417611	1.298273085	0.226276258	5.737557696	9.61E-09	6.27E-07	0.000169128
241447	Cers6	1988.162227	1.351695753	0.235588498	5.737528632	9.61E-09	6.27E-07	0.000169147
107734	Mrpl30	788.571448	1.261587819	0.220193584	5.729448581	1.01E-08	6.54E-07	0.000177394
94185	Tnfrsf21	1769.012615	-1.72422686	0.3013143	-5.722353233	1.05E-08	6.79E-07	0.000184956
12468	Cct7	2860.176255	0.608115697	0.106529472	5.708426833	1.14E-08	7.33E-07	0.00020073
217364	Engase	112.4952599	2.074928759	0.36378856	5.70366688	1.17E-08	7.50E-07	0.000206408
227753	Gsn	2128.837214	-1.754429569	0.307816637	-5.699593061	1.20E-08	7.64E-07	0.000211389
52829	Lurap1l	942.6051704	-1.523038148	0.267477178	-5.694086342	1.24E-08	7.85E-07	0.000218313
22724	Zbtb7b	2808.599718	-1.345881029	0.236542229	-5.689812912	1.27E-08	8.01E-07	0.000223834
66480	Rpl15	3175.352346	1.125385307	0.197935828	5.685606892	1.30E-08	8.16E-07	0.000229401
12488	Cd2ap	11150.8127	-0.932515966	0.164032836	-5.684934727	1.31E-08	8.16E-07	0.000230292
56542	Cilk1	1254.745265	-1.029921885	0.181214693	-5.68343477	1.32E-08	8.20E-07	0.000232309
78829	Tsc22d4	2594.832337	-1.042559434	0.184324409	-5.656111622	1.55E-08	9.55E-07	0.000272458
75767	Rab11fip1	5378.638707	-1.116074937	0.197339678	-5.655603307	1.55E-08	9.55E-07	0.00027325
22323	Vasp	2741.219775	-1.002611541	0.177349282	-5.653316031	1.57E-08	9.63E-07	0.000276897
83921	Cemip2	1012.072926	-1.496746231	0.264859487	-5.651095404	1.59E-08	9.71E-07	0.000280483
14897	Trip12	5900.915104	-0.682938889	0.120952766	-5.646327195	1.64E-08	9.93E-07	0.000288354
93747	Echs1	1164.195314	1.186012403	0.21011221	5.64466199	1.66E-08	9.98E-07	0.000291142
20309	Cxcl15	68.56232931	9.47841352	1.68042083	5.640499896	1.70E-08	1.02E-06	0.000298251
71883	Coq2	580.604688	1.149048292	0.203783785	5.638565857	1.71E-08	1.02E-06	0.000301603
11931	Atp1b1	23279.9684	-1.154052474	0.204891059	-5.632517491	1.78E-08	1.06E-06	0.000312359
106766	Stap2	878.5848611	-1.005257708	0.178537784	-5.630503997	1.80E-08	1.06E-06	0.00031601
74176	Tgm5	37.84080026	-4.259788759	0.757086576	-5.626554342	1.84E-08	1.08E-06	0.00032331
15528	Hspe1	435.2708884	1.277002646	0.227022289	5.625010001	1.85E-08	1.09E-06	0.000326197
53313	Atp2a3	5317.745983	-2.852907651	0.507373438	-5.622895159	1.88E-08	1.10E-06	0.000330198
13641	Efnb1	1112.20149	-0.997551087	0.177468785	-5.620994627	1.90E-08	1.10E-06	0.000333833
14225	Fkbp1a	880.6426094	-1.057237677	0.188141661	-5.619370382	1.92E-08	1.11E-06	0.000336967
16969	Zbtb7a	4347.926511	-0.733196723	0.130548489	-5.616278914	1.95E-08	1.12E-06	0.000343029
98366	Smap1	1702.631829	-0.817817884	0.145626777	-5.615848257	1.96E-08	1.12E-06	0.000343865
213491	Szrd1	1142.305875	-0.960449604	0.171074641	-5.614213762	1.97E-08	1.13E-06	0.000347111
14776	Gpx2	757.2620901	2.586138261	0.462082543	5.596701937	2.18E-08	1.24E-06	0.000384023
20852	Stat6	2257.796428	-0.791914075	0.141552191	-5.594502406	2.21E-08	1.25E-06	0.000388901
70097	Sash1	1591.003269	-0.9393583	0.167917318	-5.594171664	2.22E-08	1.25E-06	0.00038962
97212	Hadha	3058.121114	-0.546497972	0.097814127	-5.587106768	2.31E-08	1.29E-06	0.000405778
17225	Mcpt2	18.95894084	-5.133801441	0.919785361	-5.581521147	2.38E-08	1.33E-06	0.000419006
30058	Timm8a1	384.48045	0.978903389	0.175590316	5.574928111	2.48E-08	1.38E-06	0.000435164
20085	Rps19	1695.199616	1.589577023	0.285896853	5.55996685	2.70E-08	1.49E-06	0.000474138
22320	Vamp8	1207.160191	-1.069967975	0.192650482	-5.553933549	2.79E-08	1.54E-06	0.000490779
223473	Nipal2	614.7820544	-1.838995102	0.331748441	-5.543342106	2.97E-08	1.63E-06	0.000521394
15378	Hnf4a	8648.656366	-1.409192062	0.25476528	-5.531334817	3.18E-08	1.74E-06	0.000558348
26961	Rpl8	5357.013505	1.048181273	0.189794175	5.522726252	3.34E-08	1.82E-06	0.000586384
14694	Rack1	6406.965234	1.483072738	0.268789155	5.517606312	3.44E-08	1.86E-06	0.000603687
66151	Prr13	1953.547962	-1.365989937	0.24791262	-5.509965309	3.59E-08	1.94E-06	0.000630452
17714	Grpel2	1627.007647	1.397482456	0.253872539	5.504661749	3.70E-08	1.99E-06	0.00064969
12283	Cab39	6692.587867	-0.982428719	0.178924382	-5.490748158	4.00E-08	2.14E-06	0.000702972
70511	Eef2kmt	338.832412	1.222572642	0.222873796	5.48549298	4.12E-08	2.20E-06	0.000724154
270672	Map3k15	201.5820294	1.981410524	0.362066925	5.472497998	4.44E-08	2.35E-06	0.000779289
225027	Srsf7	1320.133598	0.824631683	0.150784236	5.468951547	4.53E-08	2.39E-06	0.000794996
218121	Mboat1	3323.632325	-1.629720791	0.298571877	-5.458386793	4.80E-08	2.53E-06	0.000843723
73225	Fam118a	200.2402727	1.731505718	0.31773924	5.449455093	5.05E-08	2.65E-06	0.000887158
13649	Egfr	1293.823816	-1.550811887	0.285114686	-5.439256428	5.35E-08	2.79E-06	0.000939413
14265	Fmr1	2408.354489	-0.913761373	0.168017065	-5.438503374	5.37E-08	2.79E-06	0.000943337
226830	Smyd2	439.9169559	1.182457606	0.218136469	5.420724072	5.94E-08	3.07E-06	0.001042091
229731	Slc25a24	3791.524544	-0.931850167	0.172093617	-5.414786343	6.14E-08	3.16E-06	0.001077209
14049	Eya2	323.101137	-2.178439734	0.402382424	-5.413854089	6.17E-08	3.17E-06	0.001082773
83671	Sytl2	2780.372312	-2.804320727	0.518170996	-5.411960045	6.23E-08	3.19E-06	0.001094229
66967	Edem3	1841.17959	-0.979680881	0.18117094	-5.407494596	6.39E-08	3.25E-06	0.001121792
13867	Erbb3	4566.524548	-0.861399469	0.159425354	-5.403152302	6.55E-08	3.32E-06	0.001149236
23983	Pcbp1	2164.1074	-0.626989386	0.116119864	-5.399501551	6.68E-08	3.38E-06	0.001172802
